Record Id,Solution Number,Solution Owner.id,Solution Title,Published,Status,Product Name.id,No of comments,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Question,Answer,Add Comment,Layout.id,Tag,Solution Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Village.id,Expected Direct Beneficiary Reach,Endline Due Date,Endline Survey Completed,Baseline Survey Completed,Project Start Date,Project End Date,Donor 1 (D1).id,D1 - Interim Report Due,D1 - Amount Donated,Donor 3 (D3).id,D3 - Amount Donated,D3 - Interim Report Due,D1 - Final Report Due,D3 - Funds Received,D1 - Funds Received,D3 - Final Report Due,D2 - Interim Report Due,Donor 2 (D2).id,D2 - Final Report Due,D2 - Amount Donated,D2 - Funds Received,Funding Gap GBP,Project Type,Expected Direct Household Reach,KHTF Staff,Project Code,Household Surveys Needed,Gravel & Sand Sources,Other Donors List (D4),Suitable for UK Volunteers,No. In Water Committee,D4 - Amount Donated,D4 - Funds Received,D4 - Final Report Due,D4 - Interim Report Due,New Latrines Needed,Case Studies,Distance From New Source (m),Distance From New Tanks (m),Source Water Flow,Farmland Above  Source,No. Potential Sources,System Will Affect Farmland,Soil Type,No. Taps to Build,WASH Construction Challenges,Supplementary Sources,Village Water Sources,HH With V. Poor Latrines,Defecation Place When No Latrine,HH Without Latrines,Water Problems Description,Irrigation Problem,Infrastructure Built,Irrigation Construction Challenges,Water Ever Rationed,Distance From Old Source (m),HH With Latrines,Rai of Village Flat/Paddy Fields,Livelihoods Project Notes,WASH Project Notes,School.id,KHT Staff Owner,Crops Grown in Dry Season,Sufficient Water for Irrigation,Sufficient Water In Dry Season,Sufficient Water In Wet Season,Donor Notes,Other Villages,Monthly Expenditure Notes,Males,Education Project Notes,Females,No. of Buses/Dorms,THB GBP FX Rate,Project Budget THB,Other Schools,Monthly Expenditure THB,Access to Education Issues,Child Ages,Overheads THB,Project Proposal Cost THB,% Villagers Affected by Flooding in 2 Years,% Budget Spent,No. Tanks to Build,KY Project Account Spend THB,KHT Project Transfer List Spend THB,% Labour Paid,Manual Adjustments Notes,Manual Finance Adjustments,Total Spend THB,Budget Notes,Project Budget GBP,Project Linked to Other Projects,Endline Survey Actual Date,Other Project Notes,Month of Construction,Course (Scholars Only),School Type,Full Name (Scholar Only),No Interim Reports Due,Last Update,Village Proposal Date,Baseline Survey Date,D2 - Final Report Sent,D1 - Interim Report Sent,D4 - Interim Report Sent,D3 -  Interim Report Sent,D4 - Final Report Sent,D1 - Final Report Sent,D2 - Interim Report Sent,D3 - Final Report Sent,Unused Rai of Flat/Paddy Fields,No. Latrines to Build,Rai of Village Hill Farmland,Wooden Dams Used,Final Grade (Scholars Only),Cost per Beneficiary GBP (From Budget),Funds Remaining GBP,Pre-Project Water Tests,Endline Water Test Date,Failed Pre-Project Water Tests,Water Tests and Failures Notes,Pre-Project Water Test Date,Baseline Water Tests,Failed Baseline Water Tests,Baseline Water Test Date,Endline Water Tests,Failed Endline Water Tests,Pre-Project E Coli MPN/100ml,Baseline E Coli MPN,Endline E Coli MPN,Target Litres Per Person on Day 1,How Did KHT Identify the Project and Site,Corrective Work Requied,Locked,Corrective Work Details,Water Filters to Install,Latest WASH Result,All Donors,Record Status
zcrm_361303000001900273,361303000001900431,zcrm_361303000000269001,Ban Mae Khi 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-12-28 14:58:18,,,,,,zcrm_361303000000032011,,,2022-12-28 14:41:44,,,2022-12-28 14:58:18,zcrm_361303000000546098,50,,false,false,2012-05-03,2013-04-02,zcrm_361303000000654106,,,,,,,false,false,,,,,,false,0,Ongoing,,,1203,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-12-28 14:58:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Christadelphian Meal a Day Fund (CMaD),1
zcrm_361303000001900274,361303000001900389,zcrm_361303000000269001,Ban Mae La Pa Wai 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527052,30,,false,false,2012-05-03,2013-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1204,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,,,,,,,,1500,,"Half rates in May, September, October, March",,,,20250,,,,,5250.0,15000,,25.93,,,,,"Overheads are an estimate, not finalised number",,5250,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900275,361303000001900414,zcrm_361303000000269001,Ban Mae Tho 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527053,40,,false,false,2012-05-03,2013-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1205,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528036,,,,,,,,2000,,"Half rates in May, September, October, March",,,,27000,,,,,7000.0,20000,,25.93,,,,,"Overheads are an estimate, not finalised number",,7000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900276,361303000001900371,zcrm_361303000000269001,Ban Mae Tho Tai 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527054,30,,false,false,2012-05-03,2013-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1206,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528041,,,,,,,,1000,,"Half rates in May, September, October, March",,,,13500,,,,,3500.0,10000,,25.93,,,,,"Overheads are an estimate, not finalised number",,3500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900277,361303000001900391,zcrm_361303000000269001,Khun Yuam Wittaya 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-12-28 14:58:18,,,,,,zcrm_361303000000032011,,,2022-12-28 14:40:40,,,2022-12-28 14:58:18,zcrm_361303000000527066,100,,false,false,2012-05-03,2013-04-02,zcrm_361303000000654106,,,,,,,false,false,,,,,,false,0,Ongoing,,,1207,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-12-28 14:58:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Christadelphian Meal a Day Fund (CMaD),1
zcrm_361303000001900278,361303000001900465,zcrm_361303000000269001,Mae La Noi Duransik 2012 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-12-28 14:58:18,,,,,,zcrm_361303000000032011,,,2022-12-28 14:41:06,,,2022-12-28 14:58:18,zcrm_361303000001899133,75,,false,false,2012-05-03,2013-04-02,zcrm_361303000000654106,,,,,,,false,false,,,,,,false,0,Ongoing,,,1208,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-12-28 14:58:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Christadelphian Meal a Day Fund (CMaD),1
zcrm_361303000001900279,361303000001900409,zcrm_361303000000269001,Ban Huay Pueng Mai 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527048,50,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1101,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000522050,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900280,361303000001900425,zcrm_361303000000269001,Ban Huay San 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527050,50,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1102,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900281,361303000001900396,zcrm_361303000000269001,Ban Mae Khi 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000546098,50,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1103,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900282,361303000001900352,zcrm_361303000000269001,Ban Mae La Pa Wai 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527052,30,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1104,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,,,,,,,,1500,,"Half rates in May, September, October, March",,,,20250,,,,,5250.0,15000,,25.93,,,,,"Overheads are an estimate, not finalised number",,5250,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900283,361303000001900394,zcrm_361303000000269001,Ban Mae Tho 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527053,40,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1105,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528036,,,,,,,,2000,,"Half rates in May, September, October, March",,,,27000,,,,,7000.0,20000,,25.93,,,,,"Overheads are an estimate, not finalised number",,7000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900284,361303000001900410,zcrm_361303000000269001,Ban Mae Tho Tai 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527054,30,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1106,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528041,,,,,,,,1000,,"Half rates in May, September, October, March",,,,13500,,,,,3500.0,10000,,25.93,,,,,"Overheads are an estimate, not finalised number",,3500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900285,361303000001900346,zcrm_361303000000269001,Khun Yuam Wittaya 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527066,100,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1107,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900286,361303000001900480,zcrm_361303000000269001,Mae La Noi Duransik 2011 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000001899133,75,,false,false,2011-05-04,2012-04-02,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1108,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900287,361303000001900347,zcrm_361303000000269001,Ban Huay Pueng Mai 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:04,zcrm_361303000000527048,50,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1001,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000522050,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900288,361303000001900452,zcrm_361303000000269001,Ban Huay San 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527050,50,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1002,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900289,361303000001900374,zcrm_361303000000269001,Ban Mae Khi 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000546098,50,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1003,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900290,361303000001900380,zcrm_361303000000269001,Ban Mae La Pa Wai 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527052,30,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1004,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,,,,,,,,1500,,"Half rates in May, September, October, March",,,,20250,,,,,5250.0,15000,,25.93,,,,,"Overheads are an estimate, not finalised number",,5250,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900291,361303000001900426,zcrm_361303000000269001,Ban Mae Tho 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527053,40,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1005,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528036,,,,,,,,2000,,"Half rates in May, September, October, March",,,,27000,,,,,7000.0,20000,,25.93,,,,,"Overheads are an estimate, not finalised number",,7000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900292,361303000001900399,zcrm_361303000000269001,Ban Mae Tho Tai 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527054,30,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1006,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528041,,,,,,,,1000,,"Half rates in May, September, October, March",,,,13500,,,,,3500.0,10000,,25.93,,,,,"Overheads are an estimate, not finalised number",,3500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900293,361303000001900462,zcrm_361303000000269001,Khun Yuam Wittaya 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527066,100,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1007,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900294,361303000001900440,zcrm_361303000000269001,Mae La Noi Duransik 2010 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000001899133,75,,false,false,2010-05-04,2011-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,1008,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,,,,,,,,10000,,"Half rates in May, September, October, March",,,,135000,,,,,35000.0,100000,,25.93,,,,,"Overheads are an estimate, not finalised number",,35000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900295,361303000001900424,zcrm_361303000000269001,Ban Huay Pueng Mai 2009 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527048,50,,false,false,2009-05-04,2010-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,901,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000522050,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900296,361303000001900460,zcrm_361303000000269001,Ban Huay San 2009 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527050,50,,false,false,2009-05-04,2010-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,902,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900297,361303000001900365,zcrm_361303000000269001,Ban Mae Khi 2009 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000546098,50,,false,false,2009-05-04,2010-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,903,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,,,,,,,,3000,,"Half rates in May, September, October, March",,,,40500,,,,,10500.0,30000,,25.93,,,,,"Overheads are an estimate, not finalised number",,10500,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900298,361303000001900474,zcrm_361303000000269001,Ban Mae La Pa Wai 2009 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527052,30,,false,false,2009-05-04,2010-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,904,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,,,,,,,,1500,,"Half rates in May, September, October, March",,,,20250,,,,,5250.0,15000,,25.93,,,,,"Overheads are an estimate, not finalised number",,5250,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001900299,361303000001900477,zcrm_361303000000269001,Ban Mae Tho 2009 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 03:47:00,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:57:43,,,2022-08-05 07:15:05,zcrm_361303000000527053,40,,false,false,2009-05-04,2010-04-03,,,,,,,,false,false,,,,,,false,0,Ongoing,,,905,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528036,,,,,,,,2000,,"Half rates in May, September, October, March",,,,27000,,,,,7000.0,20000,,25.93,,,,,"Overheads are an estimate, not finalised number",,7000,,0,false,,,,,,,true,2022-08-05 07:15:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
